;idx;tokens;sentiment
701;703;HSBC Says Unit to Book $585 Million Charge on Settlement;-0.4388270980788675
702;704;FTSE boosted by Dixons Carphone with Fed in focus;0.5278058645096056
703;705;Standard Life impresses as fee-based products offset annuities slump;0.5581395348837209
704;706;CompaniesHome Retail trims gains but is considered 'in play';0.1365015166835187
705;707;Intertek Group announces strategic update outlining its plan;0.04651162790697674
706;708;Valeant CEO Pledges to Heed Critics After `Painful' Experience;-0.38523761375126386
707;709;Industry NewsHammerson joint venture buys Dublin loan portfolio;0.2780586450960566
708;710;AstraZeneca sells Caprelsa rights to Sanofi unit;0.23559150657229525
709;711;Greenpeace Protest of BP Forces British Museum to Close;-0.3235591506572295
710;712;L&G fund arm, Nikko Asset Management sign bond fund distribution deal;0.23458038422649136
711;713;UPDATE 2-Pricey beers lift SABMiller's quarterly underlying sales;0.4337714863498483
712;714;Insight - Britain's bank tax jump threatens to push HSBC, StanChart to new home;-0.14863498483316478
713;715;Royal Mail chairman Donald Brydon set to step down;-0.37815975733063695
714;716;Teva: FDA Approves Generic Version of AstraZeneca Heartburn Drug;0.2446916076845298
715;717;Prudential shares halted in Hong Kong pending announcement;-0.2962588473205257
716;718;CompaniesPound to boost ABF for now, but mixed impact ahead;0.36804853387259856
717;719;EU drops Shell, BP, Statoil from ethanol benchmark investigation;0.29726996966632957
718;720;AstraZeneca chases Acerta to secure next cancer drug winner;0.7846309403437814
719;721;FDA panel backs safety updates for AstraZeneca, Takeda drugs;0.14459049544994945
720;722;Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today;0.3993933265925177
721;723;BBCN Bancorp to buy Wilshire Bancorp in $1 bln deal;0.4984833164812942
722;724;Payout from BP oil spill settlement tops $5 billion;-0.6461071789686551
723;725;RSA Insurance Hires Towergate's Egan as Chief Financial Officer;0.002022244691607684
724;726;Berkshire Bought Apple Stake at $99.49 a Share, Filing Shows;0.46511627906976744
725;727;Sainsbury's and Glencore give FTSE a three-digit lift - London Report;0.8230535894843276
726;728;BHP Billiton drags FTSE lower after slashing dividend;-0.6107178968655207
727;729;Glencore sees Tripoli-based NOC as sole legal seller of Libyan oil;0.03741152679474217
728;730;Unilever returns to Cuba in joint venture with state;0.2901921132457027
729;731;Deals Help Shrink Glencore's Mountain of Debt;0.153690596562184
730;732;Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...;0.46107178968655205
731;733;British taxpayers' stake in Lloyds falls below 22 percent;-0.5429726996966633
732;734;Fears Primark growth is starting to falter;-0.3417593528816986
733;735;U.K. Stocks Resume Gains to Rally to Record  CRH, Tullow Climb;0.6814964610717896
734;736;Royal Bank of Scotland becomes Facebook customer;0.2527805864509605
735;737;MOVES-Ex-shadow minister McClymont joins Aberdeen Asset Management;0.022244691607684528
736;738;Are Aviva plc, Direct Line Insurance Group PLC And Admiral Group plc Set To Soar?;0.32760364004044484
737;739;Morrisons and Debenhams surprise City with Christmas bounce back;0.6258847320525783
738;740;FTSE ends lower on weaker miners, Tesco outperforms;0.40647118301314455
739;741;CompaniesCoutts raids JPMorgan Chase for new CEO;-0.19312436804853386
740;742;Philippines' San Miguel says to partner with Kirin if it bids for SABMiller's ...;0.583417593528817
741;743;Tesco share price down as grocer faces SFO investigation outcome;-0.5480283114256825
742;744;FTSE rallies off three-month low, boosted by StanChart, Sainsbury;0.33771486349848323
743;745;Are ARM Holdings plc, Domino's Pizza Group plc and ASOS plc 3 must-have growth stocks?;0.06370070778564206
744;746;AstraZeneca share price: Acerta deal pays off with orphan drug status;0.320525783619818
745;747;Cost savings help Robinsons maker Britvic to first-half profit;0.37714863498483314
746;748;CompaniesTesco sends supermarket shares to top of FTSE;0.5894843276036399
747;749;Diageo, Heineken Exchange Emerging-Market Brewing Assets;0.13852376137512637
748;750;Protesters gather in Seattle to block access to Shell oil rig;-0.4044489383215369
749;751;Passengers rise at EasyJet and Aer Lingus;0.3498483316481294
750;752;Intertek profit up 16.1%  expects to meet forecast;0.6673407482305359
751;753;Oil majors like Royal Dutch Shell, Chevron, BP fail to find reserves to counter ...;-0.40546006066734075
752;754;Tesco's boss knows which side his bread is buttered;0.1850353892821031
753;755;UPDATE 3-Ex-Barclays director accused by US of illegal tips to plumber;-0.34378159757330634
754;756;GSK hopes big clinical trial can breath new life into lung drug;0.09403437815975733
755;757;UPDATE: Peter Long To Be Chairman Of Both Royal Mail And TUI AG;0.0
756;758;Standard Chartered CEO Peter Sands to Resign After Unrest at Bank;-0.3043478260869565
757;759;Industry NewsStrong results at Travis Perkins marred by plumbing impairment;-0.08897876643073811
758;760;Mongolia and Rio Tinto agree $5bn Oyu Tolgoi mine expansion;0.3033367037411527
759;761;AstraZeneca to Buy ZS Pharma for $2.7 Billion;0.5571284125379171
760;762;Aviva plans to up pay-out ratio, says too soon to judge Brexit impact;0.10819009100101111
761;763;Reluctant shareholder George Osborne loses patience with RBS;-0.28816986855409504
762;764;Cuadrilla and protesters await Lancashire fracking decision;-0.11526794742163801
763;765;Currency causes full-year headaches for SABMiller;-0.43276036400404444
764;766;Beach holiday demand helps lift clouds for easyJet;0.46107178968655205
765;767;ARM Holdings plc Partners With International Business Machines Corp. To Drive ...;0.27603640040444893
766;768;NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger;-0.28412537917087965
767;769;StanChart announces $5.1 billion capital-raising plan, posts Q3 loss;-0.5045500505561172
768;770;BT Group's third quarter revenues rise as restructure unveiled;0.570273003033367
769;771;SSE share price: Peterhead station to supply voltage support to National Grid;0.25581395348837205
770;772;Insurer Old Mutual picks Standard Bank's Hemphill as new CEO;0.025278058645096056
771;773;Berkshire seeks to boost its Wells Fargo stake above 10 percent;0.31749241658240646
772;774;AstraZeneca's patent on asthma drug invalidated by US court;-0.6632962588473204
773;775;Lloyds Bank Is Said to Face Potential Fine Over Handling of Insurance Complaints;-0.4732052578361981
774;776;Goodwin not to face Scottish prosecution over RBS;0.11526794742163801
775;777;TOP NEWS: Barclays Profit Depressed By Foreign Exchange Provisions;-0.4388270980788675
776;778;RBS Pays $1.7 Billion to Scrap U.K. Treasury's Dividend Rights;0.06673407482305359
777;779;Glencore 2014 profit in line, takes $1.1 billion charge on commodity prices;0.12537917087967643
778;780;Morrisons share price: Group trading director departs as management cull ...;-0.15975733063700706
779;781;Lloyds returns Ã‚Â£13bn to UK taxpayer;-0.1557128412537917
780;782;Weir leads FTSE lower after oil price profits warning;-0.5965621840242669
781;783;Retail focus helps to shield Lloyds from banking chill;0.25581395348837205
782;784;UPDATE 1-RBS raising $3.1 billion through issue of CoCo bonds;0.15065722952477248
783;785;Retailers Kingfisher and Sports Direct rise in Britain's share index;0.4641051567239635
784;786;UPDATE 1-Rio Tinto to sell aluminium assets in $1 bln deal -paper;0.26491405460060663
785;787;EasyJet attracts more passengers in June but still lags Ryanair;0.21233569261880686
786;788;"FastJet slams EasyJet founder Stelios for going public, is ""taking legal advice"" over letter about contractual ...";0.15672396359959553
787;789;Barclays fined for anti-money-laundering failings;-0.820020222446916
788;790;CORRECTED-Shire to buy Dyax for about $5.9 bln;0.40647118301314455
789;791;BP, Statoil, to Withdraw Staff From Algeria Following Rocket Attack;-0.2446916076845298
790;792;ITV shares dip after update;-0.43174924165824063
791;793;Centrica extends gas deals with Gazprom, Statoil;0.24165824064711827
792;794;Glencore shares enjoy bounce-back after Hong Kong-led surge;0.4388270980788675
793;795;Ruling sets lower limit on potential fine for BP;-0.2639029322548028
794;796;Sports Direct Shares Tumble as Founder Ashley Sells Shares;-0.6026289180990899
795;797;Shell challenges Exxon dominance with 47 billion-pound bid for BG;-0.19817997977755308
796;798;Diageo receives reports from United Spirits on financial irregularities involving ...;-0.2750252780586451
797;799;Credit checker Experian reports fall in full-year profit;-0.39433771486349845
798;800;Insurer Old Mutual picks Standard Bank's Hemphill as new CEO;0.022244691607684528
799;801;Barclays reports 8% fall in annual profits;-0.7320525783619818
800;802;Teva: FDA Approves Generic Version of AstraZeneca Heartburn Drug;0.4812942366026288
801;803;Balfour Beatty plc Set To Reinstate Dividend (And Rival National Grid plc And Centrica PLC Once More?);0.41253791708796755
802;804;Chipotle Sales Plunge as Troubled Chain Gets Federal Subpoena;-0.7977755308392315
803;805;Shell offers 50 percent premium to buy BG for $70 billion;0.19514661274014153
804;806;Morrisons share price: Founder's son to assist CEO with turnaround;0.13852376137512637
805;807;UPDATE 1-EU regulator backs approval for GSK injectable asthma drug;0.422649140546006
806;808;Sainsbury sells unit to LloydsPharmacy;0.23660262891809905
807;809;Former Barclays traders stand trial in Libor case;-0.33265925176946404
808;810;Tesco share price jumps as Q3 sales top estimates;0.7269969666329626
809;811;South Africa approves SABMiller, Coke bottling deal with conditions;0.3114256825075834
810;812;CompaniesActelion shares hit record on Shire takeover talk;0.3488372093023256
811;813;UPDATE: Aggreko Interim Profit Drops As It Undertakes Restructuring;-0.38523761375126386
812;814;HSBC, Standard Chartered Lead Asia Bank Rout as U.K. Votes 'Out';-0.5419615773508595
813;815;Standard Chartered's Shares Plunge 7% After Fitch Downgrade;-0.8210313447927199
814;816;Standard Chartered Misses Estimates in Sands's Last Results;-0.4428715874620828
815;817;HSBC shakes up board with two new business chiefs, three departures;-0.07482305358948434
816;818;Britain's FTSE slips from 2016 high as Sky falls;-0.46309403437815966
817;819;BHP Billiton to lower copper production costs;0.31344792719919107
818;820;Glencore Sells Shares to Raise $2.5 Billion and Reduce Debt;0.27704752275025274
819;821;CompaniesSmith & Nephew flops 6.8% to foot of FTSE 100;-0.6734074823053589
820;822;Philip Morris, BAT Sue Over Law Taking Branding Off Packs;-0.153690596562184
821;823;Asahi could be about to snap up more of SABMiller's beers ahead of AB InBev sale;0.2093023255813953
822;824;Buffett's Company Reports 37 Percent Drop in 2Q Earnings;-0.5722952477249748
823;825;BP Judge Urged to Impose $11.7 Billion-Plus Spill Fine;-0.5945399393326591
824;826;RBI surprises Street  Sensex pares gains after hitting mount 30k;0.8998988877654195
825;827;Royal Mail needs to deliver on modernisation plans, post haste;-0.04651162790697674
826;828;Barclays CEO poaches risk head from JP Morgan;0.10111223458038422
827;829;Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ...;-0.2537917087967644
828;830;Clydesdale Bank H1 profits weighed down by PPI charge;-0.3468149646107178
829;831;UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln;0.2608695652173913
830;832;CompaniesDeutsche taps ex-StanChart executive for audit role;0.0
831;833;Cuadrilla chief Francis Egan: Scaremongering fracking opponents make me angry;-0.05055611729019211
832;834;Investors Remain Skeptical About Shell-BG Deal;-0.268958543983822
833;835;Amazon to attack UK grocery market with Morrisons deal;0.3367037411526794
834;836;Glencore tells investors it is on track to reduce debt: Barclays;0.34782608695652173
835;837;UPDATE 3-Barclays fined for lax crime checks in 'deal of century';-0.8382204246713852
836;838;Prudential hit by withdrawals from M&G investment arm;-0.7118301314459049
837;839;Old Mutual faces backlash over Ã‚Â£9m chief exec payout plan;-0.3832153690596562
838;840;Barclays backs new iPhone and Android app that lets users send each other money using a bitcoin network;0.14863498483316478
839;841;Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group;0.20020222446916075
840;842;Lloyds to cut 945 jobs as part of three-year restructuring strategy;-0.537917087967644
841;843;CommentOpening Quote: Tesco  Premier Foods jilted  FCA on IPOs;0.0
842;844;Investor Woodford calls for outsider to head GlaxoSmithKline;0.14155712841253792
843;845;Randgold Resources third quarter profit slips despite record production;-0.39433771486349845
844;846;News FeedFTSE 100 movers: LSE surges as ICE says mulling offer  Ashtead and Barclays tank;-0.7269969666329626
845;847;Goldman Sachs, Barclays, HSBC downplay Brexit threat;-0.14155712841253792
846;848;UPDATE 1-UK to start selling remaining Royal Mail shares;-0.2810920121334681
847;849;Companies Thetrainline.com announces arrival of London IPO;0.24772497472194133
848;850;Hargreaves weathers torrid ISA season and Brexit fears;-0.6066734074823054
849;851;PRESS: UK Government Would Oppose Any BP Takeover - FT;-0.07785642062689585
850;852;Britain's FTSE gains, Land Securities up after dividend hike;0.5551061678463093
851;853;AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals;0.2527805864509605
852;854;What It Takes for Royal Dutch Shell to Break Even;0.0
853;855;Industry NewsPetrofac secures $250m North Sea contract;0.5874620829120323
854;856;Lloyds Will Cut 640 Jobs, Close 23 Branches as Part of 2014 Plan;0.2901921132457027
855;857;Royal Mail turnaround proving expensive in tough UK market;-0.057633973710819006
856;858;IHG agrees $938 sale of InterContinental Hong Kong;0.28816986855409504
857;859;Barclays Said to Shrink Bonus Pool to Less Than 2 Billion Pounds;0.23356926188068755
858;860;Shire Offers to Buy Baxalta for $30 Billion;0.30535894843276035
859;861;Crown Castle buys Tower Development Corp for $461 million;0.3700707785642062
860;862;LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise;0.5621840242669363
861;863;Norway's sovereign wealth fund says backed Shell CEO's pay;0.19312436804853386
862;864;MarketsProperty stocks under pressure after Standard Life fund move;-0.31344792719919107
863;865;UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach;-0.34378159757330634
864;866;BP's fine for 2010 oil spill capped at $13.7 billion;-0.9059656218402424
865;867;Oilfield services firm Petrofac's debt shoots up 50 per cent;-0.7280080889787663
866;868;Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration;0.5217391304347826
867;869;FTSE 100 movers: BG Group leads the charge as resource stocks jump;0.6491405460060666
868;870;Spain's CaixaBank Expects To Close Deal For Banco BPI;0.28008088978766427
869;871;Royal Mail share price: Postal service issues trading update;-0.11223458038422648
870;872;Barclays Said to Cut 150 at Investment Bank as McCormick Departs;-0.4974721941354904
871;873;Glencore fight back over debt fears lifts shares;0.2810920121334681
872;874;SAB's Chairman Digs In With Board Divided on InBev Offer;0.04044489383215369
873;875;Britain facing winter of blackouts as National Grid warns of tightest power ...;-0.2537917087967644
874;876;AB InBev approaches SABMiller to explore $250bn tie-up;0.23963599595551058
875;877;Barclays launches first 100% mortgages since crisis;0.20020222446916075
876;878;Germanwings disaster will not affect image of budget air travel - easyJet;0.09706774519716885
877;879;Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...;-0.6683518705763396
878;880;After Barclays and Bank of America, Citigroup has blockchain in sight;0.17997977755308392
879;881;Early victory for new CEO as Morrisons beats forecasts;0.7613751263902931
880;882;Barclays said to be cutting 150 investment bank jobs;-0.46107178968655205
881;883;Shell challenges Exxon dominance with 47 billion-pound bid for BG;0.07886754297269968
882;884;Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?;0.10010111223458037
883;885;London Stock Exchange seals Ã‚Â£22 billion merger with Germany's Deutsche BÃƒÂ¶rse;0.3306370070778564
884;886;Unilever Finds Growth More Elusive as Sales Meet Estimates;0.4175935288169868
885;887;Primark racks up a happy Christmas after strong sales;0.7118301314459049
886;888;New York says Barclays not cooperating in 'dark pool' probe;-0.6056622851365014
887;889;FDA approves NPS drug, in move validating Shire takeover deal;0.3356926188068756
888;890;Royal Mail share price edges lower as group raises stamp price;-0.2719919110212335
889;891;Sainsbury's and Glencore give FTSE a three-digit lift - London Report;0.7269969666329626
890;892;Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...;-0.39332659251769464
891;893;Tata Steel working with StanChart for UK unit sale - source;0.22042467138523758
892;894;Diageo offloads major wine interests;-0.3882709807886754
893;895;Glencore Agrees to Sell Minority Stake in Agriculture Business;0.26693629929221435
894;896;Diageo sells wine businesses for 320m pounds;0.326592517694641
895;897;Breakingviews: IAG can pay more for Aer Lingus;0.12133468149646105
896;898;UPDATE 1-UK government would oppose any takeover of BP -FT;-0.08594539939332659
897;899;Australian mining slowdown hits Aggreko;-0.4438827098078867
898;900;The sustainability of Royal Dutch Shell's dividend;0.0
899;901;CompaniesCoutts raids JPMorgan Chase for new CEO;0.0
900;902;Easyjet traffic hit by air traffic controller strikes and terrorism;-0.32760364004044484
901;903;Dixons Carphone says cyber attack may have exposed customers' data;-0.6966632962588473
902;904;Stars aligned' for AB InBev's megabrew merger plan;0.2588473205257836
903;905;AstraZeneca's Good Deal Turns Bad;-0.5156723963599595
904;906;Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...;-0.3609706774519717
905;907;Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...;0.46107178968655205
906;908;Primark plots expansion in US and Europe;0.32962588473205257
907;909;BP shares tumble after $2.2bn fourth-quarter loss;-0.9373104145601617
908;910;Is Trouble Brewing At Legal & General Group Plc And Aviva plc?;-0.27098078867542974
909;911;Berkshire Hathaway's 4Q profit declines 17 percent;-0.7320525783619818
910;912;Ex-Barclays traders sentenced to up to six years' jail in Libor case;-0.813953488372093
911;913;BP slashes capital spending by 20%;-0.4671385237613751
912;914;Shell's profits hit by further slide in oil prices;-0.7583417593528816
913;915;The Coca-Cola Company and Coca-Cola FEMSA to Acquire AdeS Soy-Based Beverage Business From Unilever;0.2618806875631951
914;916;Stars aligned' for AB InBev's megabrew merger plan;0.2952477249747219
915;917;Tesco sells half of stake in ecommerce site Lazada to Alibaba for Ã‚Â£90m;0.36905965621840237
916;918;Lloyds is cutting more than 600 jobs and shutting 21 branches;-0.2932254802831142
917;919;Can BP Restore Its Lost Luster?;-0.3094034378159757
918;920;Britain's FTSE steadies below record high, BHP gains;0.5176946410515672
919;921;Insight - Britain's bank tax jump threatens to push HSBC, StanChart to new home;-0.21638018200202222
920;922;Can Standard Chartered PLC, BP plc & Burberry Group plc Keep Charging?;0.0
921;923;Tesco Versus Sainsbury: Weight-Watcher vs. Bodybuilder;0.2153690596562184
922;924;Stakes High for AstraZeneca Heart Drug Facing Tough Competition;-0.2426693629929221
923;925;UPDATE 1-Cypress Semiconductor offers to buy Integrated Silicon Solution;0.46612740141557124
924;926;Breakingviews: IAG can pay more for Aer Lingus;0.3356926188068756
925;927;InterContinental Hotels denies exploring sale or merger;0.0
926;928;Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller;0.31041456016177954
927;929;Hargreaves Lansdown says first-quarter assets hit by stock market flux;-0.39635995955510617
928;930;Aviva Expects 1500 Jobs Cuts from Friends Life Deal;0.20222446916076844
929;931;CompaniesThiam received Ã‚Â£5m pay packet for final months at Prudential;-0.0717896865520728
930;932;UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn;-0.3417593528816986
931;933;Royal Dutch Shell Posts Rise in Earnings Despite Lower Oil Prices;0.326592517694641
932;934;Shell to Go Ahead With Petrochemical Plant in Pennsylvania;0.33872598584428715
933;935;AB InBev approaches SABMiller to explore $250bn tie-up;0.20829120323559147
934;936;Sugar tax spurs Pepsi owner Britvic to change drinks recipes by 2020;-0.047522750252780584
935;937;Barclays poaches new chief operating officer Paul Compton from JP Morgan Chase;-0.09302325581395347
936;938;CompaniesPhilips transfers $900m of pension obligations;0.3791708796764408
937;939;Barclays in $13.75 million US settlement over mutual funds;-0.5803842264914054
938;940;Standard Life stands tall amid pension reform;0.3751263902932254
939;941;AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug;0.33367037411526795
940;942;Shire to buy NPS for $5.2 billion to boost rare disease drugs;0.29929221435793735
941;943;Shell profit rises as company resist oil slump;0.5642062689585439
942;944;FTSE ends higher  3i Group leads after strong earnings;0.47927199191102116
943;945;FTSE falls to 3-month low on Greek debt concerns, easyJet skids;-0.4186046511627906
944;946;Companies Severn Trent expects costs hit from inflation;-0.35692618806875626
945;947;Glencore blames rivals for creating metals glut;-0.33468149646107176
946;948;U.K. Shares Extend Rebound for Second Day as EasyJet Surges;0.2861476238624874
947;949;PRESS: Pearson Set To Announce Sale Of Financial Times - Reuters;0.012133468149646106
948;950;Tesco shares jump 6% after Christmas sales beat expectations;0.8230535894843276
949;951;CompaniesNew Aggreko CEO to reshape business, strip costs;0.17896865520728006
950;952;Verizon and AT&T accused of hurting rivals;-0.4509605662285136
951;953;Exclusive - Britain targets sale of half its RBS stake in two years: sources;-0.30131445904954496
952;954;U.S. Debt Lures Schroders as ECB Depresses Rates;0.048533872598584424
953;955;Saudi Aramco, Shell plan to break up Motiva, divide up assets;0.31344792719919107
954;956;InterContinental Hotels Denies Reports of Starwood Merger Talks;-0.07886754297269968
955;957;Standard Chartered faces fresh claims of Iran sanctions violations;-0.5156723963599595
956;958;Shire in talks with Baxalta shareholders;0.15065722952477248
957;959;SSE to Shut Coal-Fired Plant Amid Shift to Gas, Renewable Energy;0.05662285136501515
958;960;Sharm el Sheikh: EasyJet axes all flights to Egypt's leading holiday resort;-0.2750252780586451
959;961;UPDATE 1-Norway's Statoil shakes up top management, replaces CFO;-0.11729019211324568
960;962;Relief for Lewis as Tesco sees sales grow for first time in a year;0.4246713852376137
961;963;Clydesdale and Yorkshire moves closer to independence;0.3023255813953488
962;964;European stocks hover near 3-week low, Dialog and BHP slump;-0.5904954499494438
963;965;Dave Lewis admits long road ahead for Tesco recovery;-0.22851365015166833
964;966;Tesco leads FTSE higher on Clubcard bid reports;0.45803842264914046
965;967;Why I'd Buy ARM Holdings plc And BHP Billiton plc Today;0.211324570273003
966;968;Admiral Group posts decline in 2014 earnings;-0.6006066734074822
967;969;Britain's FTSE bounces back, Mondi and Barratt lead;0.5581395348837209
968;970;UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss;0.3316481294236602
969;971;Morrisons finance chief to fill gap as CEO leaves early;-0.11526794742163801
970;972;Sophos aims to raise $100m in London IPO;0.21638018200202222
971;973;UK chip designer ARM hits a high after iPhone 6 boost;0.6076845298281092
972;974;Wolseley share price: Group updates on quarterly performance;0.0
973;975;Rio Tinto announces long-delayed expansion of Mongolia mine;0.3255813953488372
974;976;Shire rises as dry eye treatment sails through trial;0.47017189079878663
975;977;Doubts grow over GlaxoSmithKline's $6 bln capital return plan;-0.2234580384226491
976;978;Aviva weighs cash handout after beating profit forecast;0.3811931243680485
977;979;Shropshire and Mid Wales trains to be hit again in new strike by Arriva drivers;-0.5591506572295246
978;980;Greene King's third quarter sales boosted by festive season;0.3670374115267947
979;981;Big account wins keep ad group WPP at front of pack;0.3609706774519717
980;982;Worldpay readies for Ã‚Â£6bn London float;0.16380182002022242
981;983;CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up;0.11729019211324568
982;984;Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?;0.10111223458038422
983;985;Dyson Wants to Create a Hair Dryer Revolution;0.3023255813953488
984;986;Royal Dutch Shell to Buy BG Group for Nearly $70 Billion;0.3741152679474216
985;987;EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources;0.3215369059656218
986;988;CORRECTED-Shire to buy Dyax for about $5.9 bln;0.6268958543983821
987;989;BP set to cut hundreds of jobs at North Sea operations;-0.6744186046511628
988;990;BP's head of exploration Richard Herbert departs;-0.15065722952477248
989;991;UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge;-0.7472194135490394
990;992;BRIEF-Legal & General's retirement business books 4 billion stg H1 sales;0.25480283114256824
991;993;CompaniesRoyal Mail swerves new pricing regulations;-0.0525783619817998
992;994;JC Penney Cuts Pension Plan Obligation;0.07583417593528816
993;995;Domino's Pizza worker sacked after crude slur aimed at customer on order screen;-0.2780586450960566
994;996;UPDATE 2-AB InBev launches SAB bid, to sell MillerCoors stake;-0.1203235591506572
995;997;Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls;0.3660262891809909
996;998;France raises concerns over proposed LSE-Deutsche Boerse deal;-0.27401415571284127
997;999;Genel Shares Plunge After Tony Hayward's Oil Explorer Cuts Crude Reserves at Core Field;-0.7421638018200203
998;1000;LSE-Deutsche Boerse merger would signal end to exchange mega-deals;0.08695652173913043
999;1001;Sports Direct boss Mike Ashley summoned to Westminster for questioning over the treatment of workers;-0.320525783619818
1000;1002;Diageo receives reports from United Spirits on financial irregularities involving ...;-0.25783619817997977
1001;1003;Industry NewsWood Group wins multi-million dollar contract with BP;0.5945399393326591
1002;1004;Centrica extends gas deals with Gazprom, Statoil;0.1658240647118301
1003;1005;Legal & General arm buys 50 pct stake in MediaCityUK in Manchester;0.3832153690596562
1004;1006;Sainsbury's pressed to raise bid for Home Retail Group;0.38928210313447925
1005;1007;Buffett's Berkshire builds Deere stake, dumps Exxon;-0.5540950455005055
1006;1008;Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...;0.37108190091001014
1007;1009;Analysis - Copper market may get a 2003-style supply shock from Glencore closures;-0.6117290192113245
1008;1010;Tesco share price: Korean currency slide may hit Homeplus sale plans;-0.37108190091001014
1009;1011;AstraZeneca cancer drug may not be so fast getting to market;-0.3973710819009099
1010;1012;Tullow Oil Suspends Dividend Amid Oil Price Fall;-0.5035389282103134
1011;1013;UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss;-0.6440849342770475
1012;1014;Diageo Shares Surge on Report of Possible Takeover by Lemann;0.41961577350859447
1013;1015;Aviva, Friends Life top forecasts ahead of 5.6 billion pound merger;0.19110212335692614
1014;1016;Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover;0.3913043478260869
1015;1017;Centrica suffers protest from shareholders over pay;-0.4155712841253791
1016;1018;Google Fiber to buy Webpass for big city Internet service;0.33265925176946404
1017;1019;Is It Worth Investing In Tesco PLC And Prudential plc Now?;0.18301314459049545
1018;1020;2 Turnaround Buys For 2016? BHP Billiton plc And Home Retail Group Plc;0.4974721941354904
1019;1021;Halfords appoints Jonny Mason as new CFO;0.0
1020;1022;UPDATE 5-Buffett pays high price for Precision Castparts;0.21233569261880686
1021;1023;Experian says receives class actions related to T-Mobile breach;-0.7057633973710818
1022;1024;Market Report: Aviva tops the market as traders approve of its choice of Friends;0.6076845298281092
1023;1025;IAG closes in on Aer Lingus with increased offer;0.6026289180990899
1024;1026;GKN to buy Fokker Technologies for 706 mln euros;0.29828109201213343
1025;1027;UPDATE 1-Shire steps up drive to get Baxalta talking after $30 bln bid;0.2780586450960566
1026;1028;Pearson in Talks to Sell Its Stake in the Economist Group;0.4347826086956521
1027;1029;CompaniesTesco sheds Harris & Hoole coffee shops;0.3033367037411527
1028;1030;REFILE-BP agrees UK gas pipeline stake sale to infrastructur;0.27098078867542974
1029;1031;BHP Billiton slashes dividend, posts $5.67 billion net loss;-0.3447927199191102
1030;1032;"StanChart capital raising would be ""major surprise"" -investor Aberdeen";0.044489383215369056
1031;1033;Why I Would Put J Sainsbury plc In My Trolley Before Wm Morrison Supermarkets ...;-0.5854398382204246
1032;1034;Glaxo Sees Hope for Respiratory Drugs as Earnings Beat Estimates;0.5399393326592518
1033;1035;Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller;0.5571284125379171
1034;1036;BRIEF-Aviva aims to increase dividend pay-out ratio to 50 pct in 2017;0.4438827098078867
1035;1037;Direct Line rings up higher profit;0.487360970677452
1036;1038;Jim Armitage: Barclays boss Jes Staley steps up to the plate with post-Leave positivity;0.1850353892821031
1037;1039;AstraZeneca sells rights to anaesthetics to South Africa's Aspen;0.3286147623862487
1038;1040;GE to Sell Majority Stake in Bank BPH's Core Bank to Alior Bank;0.21334681496461072
1039;1041;StanChart and RBS struggle in Bank of England stress tests;-0.7462082912032355
1040;1042;Antofagasta Sees Lower Cash Costs In 2015 - Quick Facts;0.2942366026289181
1041;1043;NPS prospects dependent on drug approval;0.0
1042;1044;Priceline's stock jumps to new high for the year after Barclays upgrade;0.8564206268958543
1043;1045;Tesco leads leap in FTSE 100  Marks & Spencer drops;0.39332659251769464
1044;1046;Tesco UK personnel director quits supermarket;-0.2254802831142568
1045;1047;Royal Bank of Scotland fortunes ebbed and flowed under 3 chiefs;0.0
1046;1048;Exxon Beaumont CDU overhaul to be slowed by accident: sources;-0.3720930232558139
